"tabla","variable","etiqueta","tipo","codigo","categoria"
"persona","p32_pueblo_cod","32. Se autoidentifica con alguna nación pueblo indígena originario campesino o afroboliviano (Especifique)","categorica","999","Sin especificar"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","1","Araona"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","2","Aymara"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","3","Baure"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","4","Bésiro"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","5","Canichana"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","6","Castellano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","7","Kabineña"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","8","Cayubaba"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","9","Chácobo"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","10","Tsimane´"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","11","Ese Ejja"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","12","Guaraní"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","13","Guarasu´we"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","14","Gwarayu"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","15","Itonama"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","16","Leco"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","17","Macha´juyay Kallawaya"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","18","Machineri"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","19","Maropa"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","20","Mojeño Ignaciano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","21","Mojeño Trinitario"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","22","Moré"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","23","Mosetén"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","24","Movima"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","25","Pacahuara"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","26","Puquina"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","27","Quechua"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","28","Sirionó"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","29","Tacana"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","30","Tapiete"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","31","Toromona"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","32","Uru-Chipaya"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","33","Weenhayek"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","34","Yaminawa"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","35","Yuqui"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","36","Yurakaré"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","37","Zamuco"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","40","Albanés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","41","Alemán"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","42","Árabe"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","43","Búlgaro"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","44","Catalán"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","45","Chino"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","46","Coreano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","47","Croata"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","48","Danés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","49","Escocés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","50","Finlandés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","51","Francés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","52","Holandés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","53","Húngaro"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","54","Inglés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","55","Italiano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","56","Japonés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","57","Noruego"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","58","Portugués"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","59","Rumano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","60","Ruso"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","61","Serbio"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","62","Sueco"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","63","Tailandés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","64","Turco"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","65","Ucraniano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","66","Vasco"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","67","Vietnamés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","81","Hebreo"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","82","Polaco"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","83","Checo"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","84","Griego"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","85","Persa"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","86","Suizo"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","87","Latin"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","88","Taiwanés"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","89","Africano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","90","Gallego"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","91","Valenciano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","92","Quinamaya"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","93","Qom (toba)"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","94","Afroboliviano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","95","Joaquiniano"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","991","Otras declaraciones"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","992","Otro idioma extranjero"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","994","Lenguaje de señas"
"persona","p331_idiohab1_cod","33.1. Idiomas o lenguas que habla, según el mayor uso: Primero","categorica","999","Sin especificar"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","1","Araona"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","2","Aymara"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","3","Baure"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","4","Bésiro"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","5","Canichana"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","6","Castellano"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","7","Kabineña"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","8","Cayubaba"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","9","Chácobo"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","10","Tsimane´"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","11","Ese Ejja"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","12","Guaraní"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","13","Guarasu´we"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","14","Gwarayu"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","15","Itonama"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","16","Leco"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","17","Macha´juyay Kallawaya"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","18","Machineri"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","19","Maropa"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","20","Mojeño Ignaciano"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","21","Mojeño Trinitario"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","22","Moré"
"persona","p332_idiohab2_cod","33.2. Idiomas o lenguas que habla, según el mayor uso: Segundo","categorica","23","Mosetén"
